1,1000000000,3.14159188000000000329,33.056551
2,1000000000,3.14159201199999982279,17.734059
4,1000000000,3.14159096800000003924,9.239940
8,1000000000,3.14159253200000021522,5.559598
16,1000000000,3.14158952000000013527,5.535927
32,1000000000,3.14158935200000000165,5.504559
